X,Y,isinactive,lng,laststopid,vtype,bearing,globalid,lineid,ltype,routeid,delay,course,linename,lf,id,lastupdate,lat,finalstopid,objectid
17.079479,49.054214,false,17.079479,16616,4,90,{80B1F97F-C62C-4759-AAFD-E03BC250B7C0},642,4,45,2,64202,642,true,21100,2023/09/29 16:55:19.544+00,49.054214,16608,2988185844
16.633316,49.134846,false,16.633316,15186,2,90,{BEADBC34-D740-4991-B87F-ABA783E0C855},78,2,1107,0,07811,78,true,2014,2023/09/29 16:55:19.544+00,49.134846,15130,2988185845
16.308544,49.048058,false,16.308544,14499,4,270,{77C3F71D-268B-427F-A9EA-1F4929E3DBB2},444,4,9,0,44401,444,true,21357,2023/09/29 16:55:19.544+00,49.048058,18306,2988185846
16.988167,49.269962,false,16.988167,17415,4,270,{84DC1F38-80B8-4568-A10C-17CC1336FF13},743,4,29,0,74101,743,true,21990,2023/09/29 16:55:19.545+00,49.269962,17412,2988185847
17.315336,48.977764,false,17.315336,19302,5,45,{40C51062-7217-43AF-8637-00C16431AD70},148,5,24149,0,14801,S61,false,30107,2023/09/29 16:55:19.545+00,48.977764,19302,2988185848
16.604525,49.20752,false,16.604525,1483,0,135,{62A83A6A-996F-46FB-8321-509CF0E1043F},6,0,5221,0,00613,6,false,1628,2023/09/29 16:55:19.545+00,49.20752,1616,2988185849
16.607493,49.18377,false,16.607493,1183,5,0,{3FB3AA39-69EC-4C24-BA4D-906B85D7A5C3},120,5,24530,0,12009,S2,true,30015,2023/09/29 16:55:19.545+00,49.18377,12736,2988185850
17.120167,48.85485,false,17.120167,19001,5,45,{A37A797A-9B76-4A79-AEF8-C971FADEF09B},135,5,827,2,13504,R13,true,30233,2023/09/29 16:55:19.549+00,48.85485,19001,2988185851
16.671616,49.183033,false,16.671616,1757,2,90,{DCA32422-296B-4DD4-B804-15B181ED6A88},75,2,1126,0,07503,75,true,7085,2023/09/29 16:55:19.550+00,49.183033,1757,2988185852
17.445246,49.424284,false,17.445246,30012,5,270,{C745B7C7-8BAB-4278-956D-11C59E160C65},147,5,1126,10,14726,R8,false,30308,2023/09/29 16:55:19.550+00,49.424284,1286,2988185853
17.121639,48.853687,false,17.121639,19001,4,225,{D932DD9B-5D4B-40A4-80FA-BB903BE83173},901,4,71,0,90105,901,true,21657,2023/09/29 16:55:19.550+00,48.853687,19008,2988185854
16.627319,49.22221,false,16.627319,1506,2,90,{297CCA39-5779-4B3A-95FC-F799658A8242},57,2,5199,0,05707,57,true,7819,2023/09/29 16:55:19.550+00,49.22221,1477,2988185855
16.572861,49.192505,false,16.572861,1343,0,270,{2B539AA3-5D56-4B75-8FB2-2FBDD40DFC70},5,0,5523,2,00501,5,false,1209,2023/09/29 16:55:19.550+00,49.192505,1343,2988185856
16.626026,49.200073,false,16.626026,1271,0,0,{FC94B2AE-DE65-4B93-9DA4-E51230128AD7},4,0,5210,2,00412,4,true,1703,2023/09/29 16:55:19.550+00,49.200073,1668,2988185857
16.726124,49.166626,false,16.726124,16159,1,270,{158581F5-A5CC-4E82-9DD2-75EF29E72A1A},31,1,5143,0,03303,31,true,3658,2023/09/29 16:55:19.550+00,49.166626,1146,2988185858
16.651432,49.209515,false,16.651432,1002,2,45,{A89F5518-1B1F-4E39-97E8-E64BCB1B1C26},57,2,5197,1,05709,57,true,7046,2023/09/29 16:55:19.550+00,49.209515,1477,2988185859
16.402678,48.722443,false,16.402678,15829,4,0,{13FA8B3D-7364-44D4-B286-29D36B2B0ADB},104,4,21,2,10401,104,true,21285,2023/09/29 16:55:19.550+00,48.722443,15839,2988185860
16.531113,49.228558,false,16.531113,1527,0,135,{951134EE-FD38-4F2D-B6B3-D8E57B5DC98C},3,0,5224,0,00309,3,false,1569,2023/09/29 16:55:19.550+00,49.228558,1611,2988185861
16.041346,48.863537,false,16.041346,18012,4,315,{4143B13B-9126-414E-8BB4-09F1834E5D9B},807,4,48,3,80701,807,true,21063,2023/09/29 16:55:19.550+00,48.863537,18046,2988185862
16.663559,49.199642,false,16.663559,1353,2,45,{D960504F-315B-419E-B083-01BA20B7FE7B},58,2,5100,1,05803,58,true,7107,2023/09/29 16:55:19.551+00,49.199642,1346,2988185863
16.572826,49.232609,false,16.572826,1252,2,45,{07D992FF-F9C0-40FB-BD08-40D8C49B837A},72,2,5096,0,07202,72,true,2688,2023/09/29 16:55:19.545+00,49.232609,1659,2988185864
16.558561,49.224365,false,16.558561,1453,1,180,{F5D68C5A-DB07-4DC6-884F-0A2BAE0E37B3},36,1,5143,1,03601,36,true,3686,2023/09/29 16:55:19.551+00,49.224365,1073,2988185865
16.618774,49.213062,false,16.618774,1786,2,45,{4A11794D-D682-4C18-8910-B54FAA84EBD2},46,2,5190,0,04603,46,true,7054,2023/09/29 16:55:19.545+00,49.213062,1132,2988185866
16.659317,49.201359,false,16.659317,1036,1,90,{C1F75543-3DAC-46F3-96C4-7464E7E240D2},27,1,5201,1,02708,27,true,3673,2023/09/29 16:55:19.550+00,49.201359,1208,2988185867
16.607462,49.188957,false,16.607462,1596,0,45,{F9BEA115-6D8D-4B6C-A153-F941D666FE77},388,0,5111,0,00842,x8,true,1705,2023/09/29 16:55:19.550+00,49.188957,1436,2988185868
16.612703,49.196377,false,16.612703,1357,2,315,{32CD79B4-7508-4465-A28B-F83733DD2E71},67,2,5108,3,06701,67,true,7115,2023/09/29 16:55:19.550+00,49.196377,1213,2988185869
16.996572,48.765404,false,16.996572,15827,4,225,{06151EC9-D21C-499E-AD62-1FFE8AF76873},572,4,104,2,55503,572,false,21817,2023/09/29 16:55:19.550+00,48.765404,15729,2988185870
16.567358,49.176376,false,16.567358,1429,0,0,{F33893F2-1ACC-4B02-AC87-721A65E7DB2F},8,0,5228,1,00816,8,true,1760,2023/09/29 16:55:19.550+00,49.176376,1384,2988185871
17.381966,48.949379,false,17.381966,19316,4,45,{9C52F436-283B-48F3-BD3E-508E240E9973},930,4,37,0,93002,930,true,21899,2023/09/29 16:55:19.551+00,48.949379,19514,2988185872
16.554558,49.171329,false,16.554558,1616,0,0,{937AB48C-4C85-420B-893D-B2F181CEBD03},6,0,5215,1,00610,6,true,1754,2023/09/29 16:55:19.551+00,49.171329,1616,2988185873
16.35771,49.107342,false,16.35771,14448,4,315,{969C9735-DC51-4597-B083-222C08C4DF8C},430,4,23,5,43002,430,true,21693,2023/09/29 16:55:19.551+00,49.107342,14434,2988185874
16.247704,49.514099,false,16.247704,13701,4,225,{93BAFF48-732D-4B6E-95D0-F509159AE00A},169,5,4911,205,16902,xS31,false,18104,2023/09/29 16:55:19.551+00,49.514099,13520,2988185875
16.561207,49.168026,false,16.561207,1097,0,90,{F7000BED-1185-45F3-916B-3DED3E2178B2},6,0,5218,0,00606,6,true,1929,2023/09/29 16:55:19.546+00,49.168026,1286,2988185876
16.755379,48.742584,false,16.755379,15801,4,90,{B963777D-4D12-44B3-B010-F75BF4CA7F1E},555,4,26,0,55501,555,true,21199,2023/09/29 16:55:19.549+00,48.742584,15619,2988185877
16.970526,49.217621,false,16.970526,16428,4,180,{BDEF7FDF-77A7-445E-BF4C-026181F2BC44},751,4,13,0,75101,751,true,21023,2023/09/29 16:55:19.550+00,49.217621,16428,2988185878
16.623503,49.204475,false,16.623503,1086,0,45,{8F85F301-22A1-439D-BF89-1E397540638B},5,0,5204,2,00513,5,true,1814,2023/09/29 16:55:19.549+00,49.204475,1646,2988185879
16.579062,49.247036,false,16.579062,1553,0,180,{AFBE6DC9-A9D6-4492-A229-5A9948E25D3A},1,0,5235,0,00123,1,true,1092,2023/09/29 16:55:19.550+00,49.247036,1102,2988185880
16.613806,49.192465,false,16.613806,1286,5,225,{5C4C29BB-C79D-452F-8D4F-9725CB79ED94},147,5,1129,2,14729,R8,false,30310,2023/09/29 16:55:19.550+00,49.192465,17446,2988185881
16.641201,48.983311,false,16.641201,15357,4,45,{B03BCD5B-646C-4678-8D45-38888820F7BC},165,4,38,4,16502,165,true,21764,2023/09/29 16:55:19.550+00,48.983311,15403,2988185882
16.582951,49.207706,false,16.582951,1279,2,225,{F5A70796-A982-432D-AF90-B8CCC178108A},68,2,5100,3,06804,68,true,7714,2023/09/29 16:55:19.550+00,49.207706,1371,2988185883
16.658398,49.211246,false,16.658398,1743,1,270,{CD90101F-D867-49DE-86F3-B87DB025B4BB},27,1,5194,0,02705,27,true,3643,2023/09/29 16:55:19.551+00,49.211246,1611,2988185884
16.571411,49.220493,false,16.571411,1766,1,225,{A206F371-B347-4DE2-BFC8-5F0A06DE574A},34,1,5111,0,03407,34,true,3062,2023/09/29 16:55:19.550+00,49.220493,1073,2988185885
17.308435,48.897667,false,17.308435,19210,4,45,{2EB33D8C-9AB6-496C-B069-E8DEFA521694},911,4,37,0,91102,911,true,21974,2023/09/29 16:55:19.551+00,48.897667,19205,2988185886
16.612122,49.189938,false,16.612122,1146,5,45,{E68405EC-817E-4D88-93D5-BD1A17AD0FB2},144,5,904,0,14404,R12,false,30263,2023/09/29 16:55:19.550+00,49.189938,1146,2988185887
16.312428,49.04887,false,16.312428,14472,4,270,{6DC84575-22C0-42EF-B1B2-4CA0B7D376DF},441,4,91,3,43202,441,true,21644,2023/09/29 16:55:29.564+00,49.04887,14701,2988185888
16.736537,48.936974,false,16.736537,15403,5,315,{94DC0A9E-EAA6-4461-AFBA-6144E2155B8B},130,5,14621,0,13003,S3,true,30217,2023/09/29 16:55:29.565+00,48.936974,15403,2988185889
16.653248,49.195915,false,16.653248,1212,0,270,{E7C8423C-F58E-4CEB-A1FC-FAB4A5E26988},9,0,5220,0,00910,9,true,1909,2023/09/29 16:55:29.564+00,49.195915,1069,2988185890
17.38214,48.948371,false,17.38214,19316,5,45,{BDAA80CE-99B6-438B-B2CB-076DBC37BD9D},149,5,2723,0,14902,S91,false,30075,2023/09/29 16:55:29.565+00,48.948371,19316,2988185891
16.635971,49.202587,false,16.635971,1809,2,45,{752DAEB1-0C57-435F-9390-A7E23DC20057},78,2,1113,0,08411,78,true,2036,2023/09/29 16:55:29.565+00,49.202587,15130,2988185892
16.884687,48.757881,false,16.884687,15736,4,135,{C6D1E7BE-9279-4956-844E-8888DD7D1D96},561,4,48,6,56006,561,false,21818,2023/09/29 16:55:29.564+00,48.757881,15732,2988185893
16.37117,49.184452,false,16.37117,14229,4,225,{E1DCA072-7715-4681-A2BA-AD4C237A43A8},423,4,27,0,42303,423,false,21620,2023/09/29 16:55:29.564+00,49.184452,14502,2988185894
16.607025,49.16942,false,16.607025,11002,5,0,{22D1B0F0-EC87-4703-BFB5-EA9C63164A03},130,5,24448,0,13006,S3,true,30003,2023/09/29 16:55:29.564+00,49.16942,1146,2988185895
16.640381,49.201328,false,16.640381,1611,0,225,{1B0519B3-8524-41B8-8D92-1DAD349A6A09},2,0,5227,0,00210,2,true,1935,2023/09/29 16:55:29.565+00,49.201328,15134,2988185896
16.61246,49.190652,false,16.61246,1146,5,-1,{DFEABB0F-83E8-435D-AE19-D43727948F0A},135,5,829,0,13503,R13,true,30094,2023/09/29 16:55:29.564+00,49.190652,19001,2988185897
16.608089,49.199261,false,16.608089,1397,0,180,{185C4485-E940-45F5-AB97-165FEA2E74D9},1,0,5231,1,00116,1,true,1833,2023/09/29 16:55:29.565+00,49.199261,1102,2988185898
16.628052,49.216885,false,16.628052,1646,0,45,{FE2FB5C7-8BA4-4D48-8AAC-B7D6B35C27BA},5,0,5217,0,00504,5,true,1945,2023/09/29 16:55:29.565+00,49.216885,1378,2988185899
16.70182,48.853252,false,16.70182,15605,4,45,{BC6B87ED-54A5-4440-9780-F3609A946279},570,4,46,2,57003,570,true,21440,2023/09/29 16:55:29.565+00,48.853252,15605,2988185900
16.056589,48.851608,false,16.056589,18009,4,0,{0CB0C744-8BC7-4429-A8B9-5D8579AC7729},818,4,17,0,81802,818,false,21126,2023/09/29 16:55:29.565+00,48.851608,18168,2988185901
16.997135,49.278561,false,16.997135,17421,4,45,{1F8D6E77-02E0-4F95-8624-ECD97F558C61},755,4,22,1,75555,755,true,19806,2023/09/29 16:55:29.566+00,49.278561,30013,2988185902
16.531063,49.227871,false,16.531063,1796,1,270,{B6CFC26E-D79F-47CD-A5F5-07AD4D02248C},30,1,5148,0,03013,30,true,3052,2023/09/29 16:55:29.566+00,49.227871,1062,2988185903
16.957312,49.009541,false,16.957312,16438,4,315,{E4AB37A1-AE49-4F6C-A0FF-190445D7404B},661,4,1,0,10605,661,false,21929,2023/09/29 16:55:29.566+00,49.009541,16439,2988185904
16.881905,49.37376,false,16.881905,17447,4,315,{B055F496-424C-42AF-BBDD-AE03D48A5146},750,4,69,0,75002,750,true,21779,2023/09/29 16:55:29.566+00,49.37376,12405,2988185905
16.594368,49.189243,false,16.594368,1721,0,315,{E5416FD1-1D53-47D7-BCD2-8712DEE96101},1,0,5229,1,00113,1,true,1106,2023/09/29 16:55:29.566+00,49.189243,1102,2988185906
16.359055,49.13269,false,16.359055,14325,4,315,{19D16C21-9258-47C6-B336-DC4B354900D6},406,4,39,2,40602,406,true,21614,2023/09/29 16:55:29.566+00,49.13269,14446,2988185907
16.056906,48.851784,false,16.056906,18009,4,0,{AD36DF70-BF21-41A6-AC90-5C6D3F87672B},814,4,121,0,43204,814,false,21297,2023/09/29 16:55:29.567+00,48.851784,18321,2988185908
16.618538,49.202904,false,16.618538,1086,0,45,{197BB694-4867-4D78-8EC6-3778E9617AB9},9,0,5216,0,00906,9,true,1830,2023/09/29 16:55:29.567+00,49.202904,1069,2988185909
17.011696,49.366592,false,17.011696,17603,4,315,{FA060E10-1C51-4EBB-B074-95F5D4B5EAF2},756,4,30,0,75601,756,true,21074,2023/09/29 16:55:29.567+00,49.366592,17531,2988185910
16.581844,49.175407,false,16.581844,1236,2,315,{A9285FA2-06D3-4B57-969C-B6F47927DB64},69,2,5090,0,06901,69,true,7042,2023/09/29 16:55:29.567+00,49.175407,1037,2988185911
16.631552,49.190022,false,16.631552,1598,2,270,{70AD2C39-E754-4B9D-8BAF-7C5B2F0041B8},77,2,5141,1,07711,77,true,7056,2023/09/29 16:55:29.567+00,49.190022,1716,2988185912
16.642334,49.207706,false,16.642334,1611,2,0,{97F0AFA2-3CE7-47DF-8E4B-3B654EDBD1FD},44,2,5177,0,04406,44,true,2684,2023/09/29 16:55:29.565+00,49.207706,1696,2988185913
16.677841,49.19297,false,16.677841,1619,0,0,{36E31317-4351-40B0-891F-1455F8C81D87},10,0,5087,0,01005,10,true,1816,2023/09/29 16:55:29.565+00,49.19297,1073,2988185914
17.380299,48.947987,false,17.380299,19316,4,270,{A659B068-B22B-44C0-8EB2-F1E4A450F5FE},116,5,2718,0,11603,xS91,false,18087,2023/09/29 16:55:29.565+00,48.947987,19316,2988185915
16.613457,49.531315,false,16.613457,12706,4,135,{0E7B5D22-0598-4EDC-BEAD-450BE4EAA973},254,4,48,0,25401,254,true,21544,2023/09/29 16:55:29.566+00,49.531315,12635,2988185916
16.63903,49.193554,false,16.63903,1116,0,45,{59EB65B0-A3C5-4756-8C46-EC5517CF9C65},9,0,5213,2,00914,9,true,1836,2023/09/29 16:55:29.566+00,49.193554,1212,2988185917
16.870594,48.746887,false,16.870594,15762,4,180,{21528DFA-0B1A-4E70-9951-D31737772C89},568,4,13,4,56002,568,true,21889,2023/09/29 16:55:29.566+00,48.746887,15764,2988185918
16.574657,49.192059,false,16.574657,1343,0,270,{4CA850E3-7AFB-474F-B22C-71F34F592424},7,0,5504,0,00709,7,true,1841,2023/09/29 16:55:29.566+00,49.192059,1343,2988185919
16.770338,49.190815,false,16.770338,16153,4,225,{74497296-1AEE-4779-9F9C-13E53AEB67DA},702,4,142,2,70208,702,true,21627,2023/09/29 16:55:29.567+00,49.190815,1716,2988185920
16.518164,49.167049,false,16.518164,14126,2,315,{D853D8C8-79E6-4B30-A84F-A182F6608200},51,2,1016,0,05102,51,true,7701,2023/09/29 16:55:29.565+00,49.167049,1796,2988185921
16.594637,49.187176,false,16.594637,1512,0,135,{B61C6C4C-3FCB-4721-BAB9-6DC4D5FDFBC3},7,0,5099,1,00916,7,true,1915,2023/09/29 16:55:29.565+00,49.187176,1616,2988185922
16.644564,49.20031,false,16.644564,1113,2,315,{CE1B5F91-FB15-4ECB-84B5-655E90BB8DB0},78,2,1102,4,07803,78,true,2020,2023/09/29 16:55:29.565+00,49.20031,1809,2988185923
16.885139,48.75787,false,16.885139,15736,4,135,{5D71D410-1DE9-4BCB-9555-89DE2CE2B785},570,4,41,11,57002,570,true,21253,2023/09/29 16:55:29.565+00,48.75787,15729,2988185924
16.576675,49.219402,false,16.576675,1528,2,90,{C0FEB2BF-4777-45B5-9B8A-3CE4507C8EEA},84,2,1169,1,08401,84,true,2030,2023/09/29 16:55:29.565+00,49.219402,1611,2988185925
16.559269,49.211555,false,16.559269,1214,1,45,{6292EA0D-32CA-4E5A-89D6-56D07712CD6C},26,1,5903,1,02525,26,true,3663,2023/09/29 16:55:29.565+00,49.211555,1217,2988185926
16.640884,49.201172,false,16.640884,1611,2,225,{B1C903C5-3A0E-4169-974C-11F04D9F8AA0},795,2,1025,0,07701,E75,true,7067,2023/09/29 16:55:29.565+00,49.201172,1809,2988185927
16.567455,49.176075,false,16.567455,1429,0,180,{42AB0D3F-FE43-497C-A2DA-7ED091ED88F5},8,0,5224,0,00814,8,true,1720,2023/09/29 16:55:29.565+00,49.176075,1384,2988185928
16.637646,49.182453,false,16.637646,1662,2,180,{1A9290E8-3847-4718-96BD-9EB09DF48D60},49,2,5100,0,04903,49,true,7680,2023/09/29 16:55:29.565+00,49.182453,15130,2988185929
16.757969,49.185345,false,16.757969,1677,4,90,{AD7A38D6-95E5-4D4C-BA63-A7F3E5B7EA00},106,4,29,1,10601,106,false,21935,2023/09/29 16:55:29.565+00,49.185345,16608,2988185930
16.330853,49.311592,false,16.330853,13447,4,90,{4F840F14-2890-4332-BADB-0BE6101364BE},312,4,165,1,33302,312,true,21331,2023/09/29 16:55:29.566+00,49.311592,13127,2988185931
16.900492,49.037209,false,16.900492,16304,4,90,{CDFB10A4-A324-404F-8F74-0416B3944988},610,4,85,0,61002,610,true,21872,2023/09/29 16:55:29.566+00,49.037209,16301,2988185932
17.108032,49.110326,false,17.108032,16503,5,135,{4AAF878A-658E-4314-A0D9-E30237A9751E},146,5,4155,0,14633,S6,false,30264,2023/09/29 16:55:29.566+00,49.110326,16650,2988185933
16.509506,49.21793,false,16.509506,1102,0,90,{FF8652C1-6F2C-4466-BCE7-24D36965E4C5},1,0,5228,0,00105,1,true,1102,2023/09/29 16:55:29.566+00,49.21793,1553,2988185934
16.632446,49.163567,false,16.632446,1148,2,180,{D7209900-E54F-407D-867B-F121DB1552C6},40,2,5093,1,04009,40,true,2019,2023/09/29 16:55:29.567+00,49.163567,1681,2988185935
16.739098,48.935696,false,16.739098,15403,4,135,{A2781EFB-0324-491D-837C-4178E04DA678},542,4,38,2,54202,542,false,21443,2023/09/29 16:55:29.568+00,48.935696,15729,2988185936
16.623251,49.226971,false,16.623251,1069,0,270,{E5E102EF-43A6-4A26-B984-A75D419140F7},7,0,5103,0,00904,7,true,1931,2023/09/29 16:55:29.568+00,49.226971,1616,2988185937
16.543358,49.038872,false,16.543358,15137,4,180,{44482C8A-F48C-4085-9F5F-E64EC236FD19},105,4,21,0,10501,105,true,21327,2023/09/29 16:55:29.568+00,49.038872,15714,2988185938
16.222189,48.872566,false,16.222189,18214,4,315,{701E84A6-B5C3-4641-9590-436E3B917EEC},108,4,85,0,10808,108,true,21163,2023/09/29 16:55:29.568+00,48.872566,18009,2988185939
16.673267,49.133308,false,16.673267,1671,2,-1,{241202EF-4B04-44FD-B089-9E4F6721FC88},40,2,5104,0,04003,40,true,2028,2023/09/29 16:55:29.568+00,49.133308,1624,2988185940
16.724991,49.0867,false,16.724991,16152,4,270,{A5B1B955-B064-4B24-92A5-7B4D3117A3B1},612,4,172,0,61221,612,false,21574,2023/09/29 16:55:29.568+00,49.0867,16149,2988185941
16.600285,49.191723,false,16.600285,1428,0,90,{B3C106A6-BD88-421C-8836-9C5F1D714419},5,0,5206,1,01004,5,true,1825,2023/09/29 16:55:29.568+00,49.191723,1646,2988185942
16.674797,49.210205,false,16.674797,1623,2,90,{41BD79BC-270F-4D83-B0C3-12A508CB1D06},78,2,1111,2,07813,78,true,2002,2023/09/29 16:55:29.568+00,49.210205,15130,2988185943
16.609121,49.480255,false,16.609121,12676,4,0,{7D59F910-1176-4249-A4A9-0D4FD2EF7F2C},250,4,105,1,23404,250,true,21546,2023/09/29 16:55:29.567+00,49.480255,12643,2988185944
16.778048,49.011581,false,16.778048,15365,4,180,{EF651639-3E84-4A56-A811-74458DAEE590},612,4,19,0,61201,612,false,21983,2023/09/29 16:55:29.566+00,49.011581,15344,2988185945
16.570036,49.557033,false,16.570036,12736,5,-1,{8D1A24DC-5878-49DC-89F5-A60C6C482905},120,5,24535,5,12001,S2,true,30227,2023/09/29 16:55:29.566+00,49.557033,16212,2988185946
16.772644,49.238628,false,16.772644,17204,4,135,{250DE562-11B1-4206-A399-852C28A77A05},701,4,72,0,70101,701,true,21986,2023/09/29 16:55:29.566+00,49.238628,1716,2988185947
16.580811,49.234653,false,16.580811,1756,0,225,{18CB9267-4A97-4B98-A6A7-1A586226B2A5},4,0,5503,5,00402,4,true,1735,2023/09/29 16:55:29.567+00,49.234653,1756,2988185948
16.614477,49.19186,false,16.614477,1146,0,90,{D116188B-0854-4A97-85D0-19AAC6F335D4},8,0,5218,0,00808,8,true,1726,2023/09/29 16:55:29.567+00,49.19186,1384,2988185949
16.354839,49.284565,false,16.354839,13349,4,270,{C1569B5F-2EE5-4B2C-8D61-BEB715CF8C9D},312,4,52,1,31201,312,true,21972,2023/09/29 16:55:29.567+00,49.284565,13334,2988185950
16.587646,49.210182,false,16.587646,1552,0,315,{95690B95-A57C-4485-9DA6-554B1A6D1CDD},3,0,5213,1,00314,3,true,1902,2023/09/29 16:55:29.568+00,49.210182,1537,2988185951
16.567057,49.216373,false,16.567057,1758,1,225,{0BB0CBB1-2EF9-42DB-85C2-A7A071D6462B},30,1,5150,0,03015,30,true,3320,2023/09/29 16:55:29.568+00,49.216373,1062,2988185952
16.550577,49.211864,false,16.550577,1213,2,135,{6E85F12D-26E6-45E0-B110-319DAF6B323C},67,2,5117,0,06719,67,true,7110,2023/09/29 16:55:29.568+00,49.211864,7524,2988185953
16.409859,49.390587,false,16.409859,13404,4,0,{4EA04266-6FC9-4116-8E87-DAE6BC46A199},333,4,51,1,33301,333,true,21481,2023/09/29 16:55:29.568+00,49.390587,12508,2988185954
16.530991,49.227489,false,16.530991,1796,2,180,{B76AC7EE-BEED-4F1A-85D5-8F69F316927B},50,2,5101,0,05008,50,true,2683,2023/09/29 16:55:29.568+00,49.227489,1361,2988185955
16.90711,49.112137,false,16.90711,16323,4,45,{2EA85DEE-AB44-4CC1-A877-969C95908E32},631,4,29,0,63102,631,true,21793,2023/09/29 16:55:29.568+00,49.112137,17423,2988185956
16.595671,49.191349,false,16.595671,1428,0,225,{246F6F87-9A51-4F8D-A54D-81C2B8759361},6,0,5219,0,00612,6,true,1903,2023/09/29 16:55:29.568+00,49.191349,1616,2988185957
16.598316,49.22644,false,16.598316,1286,2,0,{6FABADB5-55AD-478B-A16B-CE99DD074F6D},84,2,1167,1,08417,84,true,2007,2023/09/29 16:55:29.568+00,49.22644,1611,2988185958
16.590178,49.223244,false,16.590178,1586,2,225,{868AE7BD-27D0-4D14-8502-95116D398319},44,2,5173,0,04402,44,true,2670,2023/09/29 16:55:29.568+00,49.223244,1696,2988185959
16.615755,49.171841,false,16.615755,1308,2,0,{FB711FA8-4E35-44D3-A0EA-ADA3F734243B},49,2,5097,5,04901,49,true,7675,2023/09/29 16:55:29.569+00,49.171841,1716,2988185960
16.554533,49.171474,false,16.554533,1616,0,0,{F60A8628-D483-43D0-885A-C945BED9A320},7,0,5097,4,00912,7,true,1914,2023/09/29 16:55:29.569+00,49.171474,1616,2988185961
16.572042,49.414688,false,16.572042,12450,4,90,{72F0E921-963A-46DE-B4E5-043D2BFCCB71},250,4,13,0,25002,250,true,21173,2023/09/29 16:55:29.570+00,49.414688,12633,2988185962
15.853425,49.086094,false,15.853425,28502,5,90,{DC119083-D894-4D61-A324-1BBEEAC8313F},138,5,24822,6,13824,S81,true,30097,2023/09/29 16:55:29.569+00,49.086094,28502,2988185963
16.672338,49.183804,false,16.672338,1757,2,-1,{23483955-CF92-445F-96B1-A3FAADA3C907},75,2,1123,0,07501,75,true,7681,2023/09/29 16:55:29.570+00,49.183804,1452,2988185964
16.581966,49.202221,false,16.581966,1371,0,315,{05830DAB-2BA8-4CEE-8341-729B10778D07},4,0,5218,0,00420,4,true,1728,2023/09/29 16:55:29.570+00,49.202221,1668,2988185965
16.630501,49.288589,false,16.630501,1707,2,0,{C56EFA9D-93E6-4146-B9E3-A4925D2ECD95},57,2,5207,0,05713,57,true,7018,2023/09/29 16:55:29.570+00,49.288589,1477,2988185966
16.355789,48.987669,false,16.355789,24501,5,180,{ACDB36B0-9860-4198-B94E-AEDABBBBA998},141,5,4448,5,14137,S41,false,30127,2023/09/29 16:55:29.570+00,48.987669,24501,2988185967
16.604485,49.12653,false,16.604485,15134,0,135,{C40057B4-08C1-4790-8FC9-94BC71B0D36C},2,0,5224,0,00206,2,true,1934,2023/09/29 16:55:29.570+00,49.12653,1611,2988185968
16.595524,49.178452,false,16.595524,1053,0,180,{FD7F3E8E-FAAF-4AB1-9063-54F85915DA2A},2,0,5223,0,00208,2,true,1906,2023/09/29 16:55:29.568+00,49.178452,15134,2988185969
16.980001,48.948273,false,16.980001,16554,4,135,{32E05186-64D3-469A-B1EF-52956A7357E9},109,4,181,2,10921,109,true,21202,2023/09/29 16:55:29.569+00,48.948273,19001,2988185970
