#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,_field,_measurement,code,owner
,,22,2023-08-04T03:28:59Z,6.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T04:28:59Z,5.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T06:29:06Z,8.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T08:29:05Z,9.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T09:29:06Z,18.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T10:29:06Z,12.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T11:29:05Z,11.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T12:29:06Z,9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T14:29:07Z,8.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T16:29:07Z,4.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-04T19:29:07Z,7.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T06:29:14Z,20.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T11:29:14Z,12.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T12:29:14Z,8.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T14:29:15Z,6.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T17:29:15Z,13.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T18:29:14Z,7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-05T23:29:16Z,3.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-06T07:29:17Z,2.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-06T10:29:17Z,2.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-06T14:29:17Z,5.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-06T18:29:18Z,7.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-06T23:29:19Z,5.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T01:29:20Z,4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T03:29:20Z,2.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T05:29:20Z,3.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T08:29:20Z,7.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T09:29:20Z,4.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T11:30:47Z,9.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T12:30:48Z,15.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T13:30:48Z,18.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T14:30:47Z,10.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T20:30:48Z,9.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-07T21:30:48Z,5.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T01:30:49Z,2.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T05:30:50Z,2.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T06:30:50Z,5.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T07:30:50Z,11.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T08:30:50Z,8.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T10:30:50Z,10.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T11:30:50Z,16.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T12:30:50Z,14,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T13:30:50Z,9.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T14:30:50Z,5.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T17:30:50Z,1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-08T20:31:12Z,1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T01:31:13Z,5.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T04:31:13Z,10.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T05:31:12Z,9.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T07:31:13Z,7.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T08:31:12Z,7.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T09:31:13Z,12.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T10:31:13Z,13.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T12:31:14Z,14.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T13:31:13Z,15.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T17:31:14Z,3.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T19:31:13Z,7.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-09T21:31:15Z,3.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T01:31:15Z,5.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T04:31:15Z,4.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T06:31:15Z,4.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T07:31:16Z,8.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T08:31:16Z,14.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T09:31:15Z,12.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T10:31:16Z,15.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T12:31:15Z,13.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T13:31:16Z,12.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-10T16:31:16Z,4.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T01:31:30Z,11.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T03:31:30Z,8.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T05:31:30Z,10.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T06:31:30Z,11.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T08:31:30Z,32.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T09:31:30Z,25.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T10:31:30Z,23.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T12:31:30Z,15.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T15:31:31Z,5.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-11T22:31:30Z,12.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T04:31:40Z,22.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T07:31:40Z,18.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T08:31:39Z,32.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T10:31:40Z,25.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T13:31:41Z,15.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T18:31:41Z,3.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-12T23:31:41Z,29.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T07:31:43Z,24,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T09:31:42Z,20.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T10:31:44Z,25.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T13:31:45Z,12.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T16:31:45Z,12.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T17:31:44Z,8.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T18:31:45Z,9.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-13T22:31:46Z,9.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T04:31:46Z,24.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T06:31:47Z,14,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T07:31:47Z,19.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T09:31:47Z,14.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T10:31:47Z,23.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T11:31:47Z,14.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T12:31:47Z,16.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T13:31:47Z,17.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T15:31:47Z,22.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T16:31:47Z,14.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-14T21:32:05Z,19.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T04:32:05Z,8.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T07:32:06Z,14.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T08:32:05Z,11.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T10:32:06Z,48.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T11:32:05Z,41.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T12:32:06Z,23.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T14:32:05Z,12,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T15:32:06Z,12.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-15T22:32:07Z,20.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T05:32:06Z,23.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T06:32:06Z,28.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T07:32:07Z,36.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T08:32:06Z,32.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T09:32:06Z,19.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T11:32:17Z,19.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T12:32:17Z,27.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T14:32:17Z,16.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T15:32:17Z,21.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T17:32:17Z,10.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T18:32:17Z,15.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T21:32:17Z,29.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-16T22:32:18Z,22.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T05:32:23Z,21,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T07:32:23Z,15.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T09:32:25Z,16.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T11:32:24Z,15,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T14:32:24Z,14.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T16:32:25Z,8.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T22:32:26Z,12.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-17T23:32:26Z,8.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T02:32:27Z,8.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T05:32:27Z,21.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T06:32:27Z,21.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T07:32:26Z,20.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T08:32:27Z,22.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T09:32:27Z,15.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T11:32:27Z,21,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T12:32:27Z,13.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T13:32:28Z,17.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T14:32:27Z,11.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T15:32:28Z,11.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T19:32:28Z,19.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T21:32:28Z,13.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-18T23:32:29Z,19.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-19T01:32:29Z,20.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-19T04:32:29Z,22,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-19T14:32:43Z,13.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-19T16:32:44Z,18.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-19T23:32:44Z,17.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T00:32:44Z,18.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T01:32:45Z,26.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T05:32:45Z,28.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T06:32:44Z,33,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T14:32:47Z,13.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-20T23:32:48Z,25.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T02:32:48Z,30.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T03:32:49Z,19,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T05:32:48Z,27.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T07:32:48Z,30.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T08:32:48Z,33.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T09:32:49Z,29.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T10:32:48Z,26.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T12:32:50Z,19,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T13:32:50Z,16.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T14:32:50Z,12.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T15:32:50Z,17.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T16:32:50Z,26.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T18:32:50Z,20,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T19:32:50Z,12.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T20:32:50Z,13.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T21:32:50Z,17,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-21T22:32:50Z,19.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T00:32:51Z,27,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T01:32:50Z,26.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T03:32:51Z,30.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T04:32:50Z,25.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T05:32:51Z,35.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T06:32:51Z,30.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T07:32:50Z,28,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T08:32:51Z,38.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T09:32:52Z,30.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T10:32:52Z,29.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T11:32:51Z,16.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T12:32:52Z,14.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T13:32:52Z,23.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T15:32:52Z,11.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T16:32:52Z,15.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T17:32:51Z,29.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T18:32:52Z,20,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T19:32:52Z,29.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T20:32:51Z,33.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T21:32:52Z,25.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-22T22:32:53Z,36.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T00:32:53Z,27.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T01:32:53Z,28.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T02:32:53Z,20.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T03:32:53Z,29.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T04:32:53Z,17.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T06:32:54Z,13.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T07:32:53Z,22.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T09:33:16Z,23.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T10:33:15Z,17.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T11:33:15Z,25.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T12:33:16Z,13.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T13:33:15Z,11.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T14:33:15Z,14,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T15:33:16Z,11.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T16:33:15Z,23.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T17:33:15Z,22.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T18:33:16Z,22.6,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T19:33:15Z,35.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T20:33:17Z,19.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T21:33:17Z,16.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-23T22:33:17Z,18.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T00:33:17Z,22.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T01:33:17Z,18.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T02:33:17Z,21.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T03:33:17Z,12.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T04:33:17Z,16,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T06:33:19Z,13.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T07:33:19Z,16.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T08:33:18Z,14.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T09:33:19Z,21.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T10:33:19Z,20.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T11:33:18Z,13.9,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T12:33:19Z,13.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T13:33:19Z,13.5,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T14:33:18Z,16.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T15:33:19Z,10.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T16:33:19Z,7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T17:33:18Z,6.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T18:33:20Z,11.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T19:33:20Z,19.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T20:33:20Z,24.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T21:33:29Z,23.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-24T22:33:29Z,13.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T00:33:29Z,26.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T01:33:29Z,23.1,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T02:33:29Z,24.8,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T03:33:29Z,23.2,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T04:33:29Z,19.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T06:33:30Z,17.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T07:33:30Z,23.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T09:33:30Z,29.7,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T10:33:30Z,25,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T12:33:30Z,12.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T13:33:30Z,8.4,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T14:33:30Z,10,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T15:33:30Z,5.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T16:33:30Z,6.3,value,pm10_1h,BBNYA,ČHMÚ
,,22,2023-08-25T17:33:30Z,14.1,value,pm10_1h,BBNYA,ČHMÚ
,,23,2023-08-14T12:31:47Z,28.2,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-14T13:31:47Z,33.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-14T15:31:47Z,36.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-14T16:31:47Z,23.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-14T21:32:05Z,27.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T04:32:05Z,30.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T07:32:06Z,69.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T08:32:05Z,36.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T10:32:06Z,31.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T11:32:05Z,34,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T12:32:06Z,38.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T14:32:05Z,41.5,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T15:32:06Z,29.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-15T22:32:07Z,35.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T05:32:06Z,37.5,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T06:32:06Z,40.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T07:32:07Z,51,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T08:32:06Z,47.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T09:32:06Z,28.5,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T11:32:17Z,23.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T12:32:17Z,19.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T14:32:17Z,21.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T15:32:17Z,20.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T17:32:17Z,22.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T18:32:17Z,79,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T21:32:17Z,48.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-16T22:32:18Z,62.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T05:32:23Z,25.8,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T07:32:23Z,37.2,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T09:32:25Z,50.2,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T11:32:24Z,30.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T14:32:24Z,41.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T16:32:26Z,26.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T22:32:26Z,11.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-17T23:32:26Z,12.4,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T02:32:27Z,14.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T05:32:27Z,17.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T06:32:27Z,21.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T07:32:26Z,23.2,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T08:32:27Z,40.7,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T09:32:27Z,52.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T11:32:27Z,54.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T12:32:27Z,24.6,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T13:32:26Z,22.2,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T14:32:27Z,19,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T15:32:28Z,17.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T19:32:28Z,21.1,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T21:32:28Z,24.9,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-18T23:32:29Z,26.5,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-19T01:32:29Z,24.3,value,pm10_1h,BBOMA,SMBrno
,,23,2023-08-19T04:32:29Z,26.7,value,pm10_1h,BBOMA,SMBrno
